artist_name,artist_id,artist_popularity,artist_image,primary_genre,super_genre
Holy Holy,5KeQyt1QJBjcutJ2AuLNO2,48,https://i.scdn.co/image/ab6761610000e5eb194473761435806dc0702270,Rock,Rock
HoodRich Pablo Juan,1ZLO8d7zll1WeQJUHaxQer,48,https://i.scdn.co/image/319cb621a68f024cd741890033a92ae114327dd0,Hip Hop,Hip Hop/Rap
Hope Sandoval & The Warm Inventions,38u18VoGaIwVeSyVoA0eU5,48,https://i.scdn.co/image/ab6772690000c46c5668791a45d7abbac72a3946,slowcore,Alternative/Indie
Hurray For The Riff Raff,2xLEV2jDreAOcpJXFNoXyt,48,https://i.scdn.co/image/ab6761610000e5eb057068ad79970a943dc50686,americana,Country/Americana
Idris Elba,0wi7qglMjD1ucDG8UCzagm,48,https://i.scdn.co/image/ab6761610000e5ebb74a48e85efa3aad9177719e,Electronic,Ambient & Experimental Electronic
Igorrr,2p2uE4i92Dn4DkThfoKIB9,48,https://i.scdn.co/image/ab6761610000e5ebdb993c56dbacfe91e00d550f,breakcore,Garage & Breaks
In Love With a Ghost,21tDFddcOFDYmiobTcls2O,48,https://i.scdn.co/image/ab6761610000e5ebd76a2b438c2c0947a5847ca9,lo-fi,Ambient & Experimental Electronic
Infernal,2nnBn2iyqkuOBj85nhGp1k,48,https://i.scdn.co/image/ab6761610000e5eb4d68560a93f486a4c90878ee,eurodance,Electronic Dance Music (EDM)
Iris DeMent,3NPZs8XgXtaWslUcnIw6rY,48,https://i.scdn.co/image/ab6761610000e5eb9e84178e0c99851ee26f228b,americana,Country/Americana
Isaac Albéniz,4sbcjbyksdT4dJ5Lh0SvZp,48,https://i.scdn.co/image/023a42d50b6b3c95d7c0758db81f7d420461d2ae,classical piano,Classical/Orchestral
Isamu,6NzWkEWVUXwO7TTXOEjdP7,48,https://i.scdn.co/image/ab6761610000e5eb4d15c075951a47fccf936ef5,Electronic,Ambient & Experimental Electronic
Itty Bitty Beats,1mfp4yLNgjAdhr5soYvNqo,48,https://i.scdn.co/image/ab6761610000e5eb1ce6b6a2f6d61224063b8d98,children's music,Novelty/Spoken Word
Ivan B,2StjffbeygT75z8b2xnXn5,48,https://i.scdn.co/image/ab6761610000e5eb7d85c0b67d98d275f9841958,Electronic,Ambient & Experimental Electronic
J.B.O.,6xyJPaGMOPyGyVlqAU2GqE,48,https://i.scdn.co/image/ab6761610000e5eb395a971ba7ce62ce10fcc27b,medieval metal,Metal
James Gang,5hfOHpGMsi8O3DA0ROLGqF,48,https://i.scdn.co/image/b7accd8373ed5f6b920ef11d6c1609761cc8ac60,classic rock,Rock
Jane Austen,2k5KF9KqyHc21LjRp8LuyX,48,https://i.scdn.co/image/146e35cd341a2a5b9e539364dfcfa7583f7d5396,spoken word,Novelty/Spoken Word
Jane Birkin,4XYH5Be5pn1qkxhfaID3J5,48,https://i.scdn.co/image/ab6761610000e5eb453c61064d3c0766baeccede,chanson,Pop
Jason Molina,4tBNwdhdWAXGzzaPTp9dRE,48,https://i.scdn.co/image/d8b4430ca3e96215ef4c2c833c345d2e66d97ea1,slowcore,Alternative/Indie
Jean Knight,2Tk0pWxTuQgnE5nsUexrLr,48,https://i.scdn.co/image/ab67616d0000b2735b221b78b425f3f4b45188d2,classic soul,R&B/Soul
Jesse Brown,5ou3jxRm9LFgxvuZij5LBT,48,https://i.scdn.co/image/ab6761610000e5eb4161e7aa6f3b4861029ed33f,neoclassical,Classical/Orchestral
Jesse®,4as3khXWaPjfkFdCA0JWMo,48,https://i.scdn.co/image/ab6761610000e5ebf8cd19370cdfac5a39c13158,,
Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,48,https://i.scdn.co/image/7661c4a7a9ff690323172b0ab8e61000f344f8e7,jazz,Jazz
Jimena Amarillo,29cPgYFoxExwmptUrlnYmm,48,https://i.scdn.co/image/ab6761610000e5eb8b55199f2c53df2d9fdad5a4,Electronic,Ambient & Experimental Electronic
Joaquín Rodrigo,3eqv9LW7ZXlYWXVFjHS4Mr,48,https://i.scdn.co/image/5a2029afda5dbb7a5128e61a822a746d9a8b3a02,classical,Classical/Orchestral
Jobii,2MGL4XU2LCJC47c7VvSwuE,48,https://i.scdn.co/image/ab6761610000e5eb9baa1a2ee6babab2c0203627,lo-fi beats,Hip Hop/Rap
Joey Purp,1ewyVtTZBqFYWIcepopRhp,48,https://i.scdn.co/image/ab6761610000e5ebcb7fce24e43a345130bec188,Hip Hop,Hip Hop/Rap
John Glacier,0FNfiTQCR5o3ounOlWzm1d,48,https://i.scdn.co/image/ab6761610000e5eba69b87e4a8ca96b099588ee5,experimental hip hop,Hip Hop/Rap
Johnny 2 Phones,5G312D5mch8GZE501qpDIy,48,https://i.scdn.co/image/ab6761610000e5ebf8201ac95de014c71ac5e182,,
Johnny Flynn,1UQRtt7eHW6Bt4INNTUtb3,48,https://i.scdn.co/image/ab6761610000e5eb7331feab713a11f709c0f356,folk,Folk/Acoustic
Joker,6S5jf5noKu0JJjLLVUCZqP,48,https://i.scdn.co/image/ab6761610000e5eb5a5d31949dc5b515f8e764d6,dubstep,Bass Music
Julia Lester,5aTwY2xyrJy4cS1jlFg1oG,48,https://i.scdn.co/image/ab67616d0000b2730bf49fafbe98b7a14a978168,,
Juni Tinley,6i1anbI9lYxG8g0440Up8r,48,https://i.scdn.co/image/ab6761610000e5ebeac496bb297353379dbb5bc1,,
Just A Gent,1kwGj7uDO5WXVXtQLvGJr0,48,https://i.scdn.co/image/ab6761610000e5eba80a8124c171ca1f5d95d160,future bass,Bass Music
Justus Bennetts,4PcesEvU9iICf7dwNt5B3l,48,https://i.scdn.co/image/ab6761610000e5eb1bfd0e320a9807e4f65c2f5f,Pop,Pop
KILLY,0gCGZZ1Ibo5QsOnll977PD,48,https://i.scdn.co/image/ab6761610000e5ebd17260a555b94e471a579534,Hip Hop,Hip Hop/Rap
KNOX,0GvD1UDhTHGKWRccahXthz,48,https://i.scdn.co/image/ab6761610000e5ebe057eb5182e908067bb55026,slap house,Electronic Dance Music (EDM)
Karen Olivo,01hcqBKMrPmHtg3RBJsxaP,48,https://i.scdn.co/image/ab67616d0000b2736045992c1622f2f4e49280a2,musicals,Soundtrack/Instrumental
Kav Verhouzer,1yYBD4cVxCxXQXi4QGZfSo,48,https://i.scdn.co/image/ab6761610000e5eb29f2cec80481f26837d9e82f,tropical house,Electronic Dance Music (EDM)
Keaton Henson,6GFfu1alUSrL7qazImC160,48,https://i.scdn.co/image/ab6761610000e5ebc20fcf47ec4c743fbf0b4778,ambient folk,Folk/Acoustic
Kelly Finnigan,0gdEDrF1Fve7FIBYcmX7W4,48,https://i.scdn.co/image/ab6761610000e5ebc510e72141b95a63c04c5c15,retro soul,R&B/Soul
Kenny Allstar,2abTBfFq5PSoASI2PSysLV,48,https://i.scdn.co/image/ab6761610000e5eb3d4ff84f2811def6d1459b71,uk drill,Hip Hop/Rap
Kid Bloom,5CXdWANGwYYRPClH6hhC0P,48,https://i.scdn.co/image/ab6761610000e5eb3667c8798a08e1e035fdf9e0,Rock,Rock
Kijugo,7HjVvgY9p57LOIrGyulrVU,48,https://i.scdn.co/image/ab6761610000e5ebd6cc01e3d16b92346437626c,lo-fi,Ambient & Experimental Electronic
Kingdom Of Giants,77rcxvpDqP78d90dL3DNNe,48,https://i.scdn.co/image/ab6761610000e5ebf6ec4f7972ce8c1759d8ab4c,metalcore,Metal
Kings Of The Rollers,3OHnTiMsWYjSyj52aKmrBP,48,https://i.scdn.co/image/ab6761610000e5ebf963cf0c7f840a95ac21e151,drum and bass,Bass Music
Kristoffer Wallin,0mn754DaAJCH4nYkvB3IzT,48,https://i.scdn.co/image/ab6761610000e5eb8e63fcd5de1ef7ca0510b6e4,neoclassical,Classical/Orchestral
Kruder & Dorfmeister,39ywlwtGw8RTGobakgb11L,48,https://i.scdn.co/image/ab6761610000e5ebde4e41e1e9e80abf82e646c0,trip hop,Alternative/Indie
Kula Shaker,6bGcpvHbRHg8s0wiNyIZK1,48,https://i.scdn.co/image/ab6761610000e5eb5875885888fbe9396a55aaf1,britpop,Alternative/Indie
Kurt Darren,3fFoaTI85WuaVkSMUxeYRd,48,https://i.scdn.co/image/ab6761610000e5eb65b7da9c0bb678ca78975d9b,Pop,Pop
Lalah Hathaway,0uNEy4544VZq2KOl7BsLuo,48,https://i.scdn.co/image/ab6761610000e5ebef120fc867637c7a03a57a0e,neo soul,R&B/Soul
Lamar Azul,3dW0pC8Ra3zhpntjvBbD34,48,https://i.scdn.co/image/ab6761610000e5eb5fa8bde871fcb18278a8a3cd,lo-fi,Ambient & Experimental Electronic
Larkin Poe,7d10VF1J4LqW7vrpPOngzm,48,https://i.scdn.co/image/ab6761610000e5eb0ff88632d7dbfbcff65852bb,blues rock,Blues
Lathan Warlick,6Wg68vsyRjVt7TRJsWNWSP,48,https://i.scdn.co/image/ab6761610000e5ebf7566f02cd4db9b45a5d056e,christian hip hop,Hip Hop/Rap
Leander Vaughn,6VZhEArsID7ayvhvG7DRGl,48,https://i.scdn.co/image/ab67616d0000b273e246b2ea0f72279609e4f5cb,,
"Lee ""Scratch"" Perry",1TsG4AumsMt1Tcq2nHpov9,48,https://i.scdn.co/image/ab6772690000c46c94ad5a3246c90632dc12f702,dub,Reggae/Caribbean
Lemaitre,4CTKqs11Zgsv8EZTVzx764,48,https://i.scdn.co/image/ab6761610000e5ebe9e3c4d15d2bccd76072338f,norwegian pop,Pop
Leopold Stokowski,52sDxFX9DvIxUupTy8f1yx,48,https://i.scdn.co/image/59b11bcc004e1370818c6ed0b33bb73ce2debcb1,classical,Classical/Orchestral
Lil Big Stack,3oBqUqRBY1Ish0n1fHxeu2,48,https://i.scdn.co/image/ab6761610000e5eb51fa0b096d79ee790938451e,,
Lil Toe,47yRnoOUz46ZKr9W3mKn5Z,48,https://i.scdn.co/image/ab6761610000e5eb46e733f56d7d7c45c362c210,Hip Hop,Hip Hop/Rap
Linearwave,2wIeBTEs0AsPb74kYdEcNk,48,https://i.scdn.co/image/ab6761610000e5ebe104959f7a291d68c67f762f,lo-fi,Ambient & Experimental Electronic
Liquid Soul,64nL3MP8zmuLqUq8DDaIKS,48,https://i.scdn.co/image/ab6761610000e5ebac8e35fd8ce67cc3630db691,psytrance,Techno & Trance
Liquid Stranger,4YJsSCuag8W1TFTgSeEc2k,48,https://i.scdn.co/image/ab6761610000e5eb38cc7ff031a34827995858c2,dubstep,Bass Music
Liquidge,44CkWXtsMCZodXHR6EDFvP,48,https://i.scdn.co/image/ab67616d0000b2735359780d77edc07a9bef15a4,,
Lizz Wright,3K0BfjMh2dS8WITuiMuGGW,48,https://i.scdn.co/image/ab6761610000e5eb6a2c8e5e1f5bca25869727d5,vocal jazz,Jazz
London Voices,7y3ULlnKKpeZ4JOKMAJQzK,48,https://i.scdn.co/image/ab67616d0000b273908033517b5f9e54fde5c034,Pop,Pop
Low,0wz0jO9anccPzH04N7FLBH,48,https://i.scdn.co/image/ab6761610000e5eb4aaac870e3a8f1a8e5529dff,slowcore,Alternative/Indie
Luis Bacalov,4iy3JrFlBLHPvXqN1OcQS1,48,https://i.scdn.co/image/a961ac3d889ed95dc1a43991819ba42622147824,Stage & Screen,Soundtrack/Instrumental
M-22,4WFtYn5RyU8VGPpPyW9Pxw,48,https://i.scdn.co/image/ab6761610000e5ebd19f080c03496256acf3c4a4,Electronic,Ambient & Experimental Electronic
M1llionz,5ZD4VhNTUEnEBTlWQPeyzq,48,https://i.scdn.co/image/ab6761610000e5eb95a69488c4bd7e5bacabae37,uk drill,Hip Hop/Rap
MATVEÏ,2c8JocB8eI6cCGaF5xGoT1,48,https://i.scdn.co/image/ab6761610000e5ebbc3e042ffa98d906d5b6bcc5,rally house,Electronic Dance Music (EDM)
MED,36zSkwftotDHslP3KUQpew,48,https://i.scdn.co/image/9862cc0877c4cc169d89d0a792a441edc6e0bd78,alternative hip hop,Hip Hop/Rap
Macross 82-99,5C8KyBfvAz9PSaOd30eIow,48,https://i.scdn.co/image/ab6761610000e5ebd956e523daaf07a6817858e3,vaporwave,Ambient & Experimental Electronic
Malz Monday,3qIFdbarxYx2moJbhM1pLy,48,https://i.scdn.co/image/ab6761610000e5eb512c9351aec047876d183456,Hip Hop,Hip Hop/Rap
Marcia Griffiths,4qLV9FR6ZVLS6W8drD78hM,48,https://i.scdn.co/image/d8bb4c50b7545c999e1b03a5b724272b4d4314e5,rocksteady,Reggae/Caribbean
Mari Kvien Brunvoll,0OTZiDBitc9zVFG5hwLBQD,48,https://i.scdn.co/image/ab6761610000e5eb96896a2a63ff2d74af7275d0,Electronic,Ambient & Experimental Electronic
Mark Dekoda,3FzG2HgsgPRfwpX1qSK1g8,48,https://i.scdn.co/image/ab6761610000e5eb6e237cffa4418795e546fe8e,techno,Techno & Trance
Masta Ace,1wo9h8DP7M0M1orKuGZgWv,48,https://i.scdn.co/image/040c5e5c0ad6bed9eb636dc93a77f502faa81396,east coast hip hop,Hip Hop/Rap
Mat McHugh,2qxcnbn5lwXDZBU4CBLsrg,48,https://i.scdn.co/image/ab6761610000e5ebb64e0255c3924f4c6618e10f,surf rock,Rock
Matilda Mann,76oY04bOzECod3aGVTDtzu,48,https://i.scdn.co/image/ab6761610000e5eb9f45bc1dcf893c1c99545bff,Pop,Pop
Matrix & Futurebound,41iVQ05he8SrfIWbZQ58N7,48,https://i.scdn.co/image/ab6761610000e5ebbbf8c2ea0933ab7dea6d74b5,drum and bass,Bass Music
Max Cooper,0WSSKmoRbxqLf3MnXInQ2J,48,https://i.scdn.co/image/ab6761610000e5eb876151cdb606003d1915ac5f,minimal techno,Techno & Trance
Maya Jane Coles,6TshTCYwh9ySzOO6Jy4Ux2,48,https://i.scdn.co/image/ab6761610000e5eb541aa3ef9af8115836e11f45,deep house,Electronic Dance Music (EDM)
Megan Wofford,3ac7SLoq4Rbms8XZE0rdkA,48,https://i.scdn.co/image/ab6761610000e5ebc2188831f93d2777ef40a403,,
Meghdeep Bose,1e3Yx1PLC5EP8lz0OFOHda,48,https://i.scdn.co/image/ab6761610000e5eb73cec39bafd2eeb6d6fe3b78,indian indie,Alternative/Indie
Meshell Ndegeocello,0uZRjholJ0fVC2J9EvnYnj,48,https://i.scdn.co/image/ab6761610000e5eb0fa524cee563b513fea7adea,neo soul,R&B/Soul
Mi Casa,6c7bGIcrxaMdYSn6htbHj0,48,https://i.scdn.co/image/ab6761610000e5eb09d018c937fd9382f272b71f,afro house,Electronic Dance Music (EDM)
Michel'le,4D0WfOUqTzqKysXt33VL3j,48,https://i.scdn.co/image/4c2f79e67f0c0fa6f76ea69c484b792fcbc39082,new jack swing,R&B/Soul
Midge Ure,2N4isf5pypyuDVpBofqEN8,48,https://i.scdn.co/image/4cd1cca04de97a0f30509405964203cd5326d2b1,synthpop,Pop
Mindflip,1EH4lsraLQb7WNDW5h4sKi,48,https://i.scdn.co/image/ab6761610000e5eb1da8a421bc72b3eeda14d4f5,rap québécois,Hip Hop/Rap
Miniature Tigers,7xWU2A2lw1xf4zTjKhkrGK,48,https://i.scdn.co/image/ab6761610000e5eb55229ad1e9f45be6e601ef1c,Rock,Rock
Mipso,5Bcrb5qQMVTEbJ43fdIS4A,48,https://i.scdn.co/image/ab6761610000e5ebbd3f569789ec84c3463bea05,bluegrass,Folk/Acoustic
Miriam Makeba,18RkLKfeoUgZflWv9os25W,48,https://i.scdn.co/image/32c45bfb6695ca4f4715edccd6c928b8b2827b7a,afropop,World/Traditional
Mis-Teeq,6csA2rxNLkQJXeEa7lyGXn,48,https://i.scdn.co/image/ab6761610000e5eb01604c583eee95123e61098c,uk garage,Garage & Breaks
Mojave 3,4jSYHcSo85heWskYvAULio,48,https://i.scdn.co/image/9dfc9f36dcfc526ce1d6f62c18f22f4999c93606,slowcore,Alternative/Indie
Mollono.Bass,27j5PRcPefcI6q8as58zWF,48,https://i.scdn.co/image/ab6761610000e5ebf4b7846886e732301f077465,organic house,Electronic Dance Music (EDM)
Monster Rally,3DtnSKmpjFGUzZcccWfG43,48,https://i.scdn.co/image/ab6761610000e5eb1045968d7e79657d6b39d2bb,exotica,New Age/Meditation
Moxas,3XYVGehxrRKN0Rt5Rp7e8w,48,https://i.scdn.co/image/ab6761610000e5eb48e517b040dda92a2520edcc,,
Muffin Songs,2PHC7cyBiJM9EZ0E8FKcJ4,48,https://i.scdn.co/image/ab67616d0000b273f662ae81484b23dabaf67805,children's music,Novelty/Spoken Word
Murs,2dWF6m2ksP9GN75fufFp16,48,https://i.scdn.co/image/ab6761610000e5ebd075b9023e5fdd5040e51aa5,underground hip hop,Hip Hop/Rap
Mylo,5YjEVrNMrIRw2xGbjTN6Ti,48,https://i.scdn.co/image/ab6761610000e5eb71c2ad98179affb122bb54dc,disco house,Electronic Dance Music (EDM)
Måns & Dotter,2p01LeKL4qyvQ5xKWs9S40,48,https://i.scdn.co/image/ab67616d0000b273c220ea5d7fc4c262a76811bb,jazz,Jazz
NIVEK,4LW7ATTlh6btuM3AvT1Ejp,48,https://i.scdn.co/image/ab6761610000e5eb1d03dd19142b3f7f50311269,hypertechno,Techno & Trance
NOIT,7tP7gxk3jhX8DWrl3thctC,48,https://i.scdn.co/image/ab6761610000e5ebb75a4c19b062aa5bac368037,rally house,Electronic Dance Music (EDM)
Neon Indian,0KydPQPUUoTNhmiHKOg5Er,48,https://i.scdn.co/image/0a7117fe1f32cdebed99402fe3f56bf5234e3977,chillwave,Ambient & Experimental Electronic
Nephew,11BUDylkl50Y6dsbZMZiCG,48,https://i.scdn.co/image/ab6761610000e5eb710bd65741b67f2d44fb94bb,dansktop,Pop
Never Shout Never,5pUmXBIQtqpvdV1HAy2xYC,48,https://i.scdn.co/image/b08e691beb89c3ddf5afe66a3b79622cf3a540de,emo,Punk/Hardcore
Newton Faulkner,0pf1lcBxh6HiiHQAIzhTI5,48,https://i.scdn.co/image/ab6761610000e5eb095530788cc80cb5adeec578,Rock,Rock
Night Tales,7lCWd42OYd5Rn7UbozbA6R,48,https://i.scdn.co/image/ab6761610000e5eb24c8bd07c6d30b0fe59a6099,Electronic,Ambient & Experimental Electronic
Niia,1KlUwB6uFECMC3zzvFvykx,48,https://i.scdn.co/image/ab6761610000e5ebaff9f491319decacfc4776e9,Electronic,Ambient & Experimental Electronic
Norman Sann,5Fxk2PHoDVKnPjd5GxwaXe,48,https://i.scdn.co/image/ab6761610000e5eb2705ebac521bc61a551a97af,Hip Hop,Hip Hop/Rap
Nura,3gkbRDj7pkIylWVBpRfrQf,48,https://i.scdn.co/image/ab6761610000e5ebabff0f499883a924349531ca,german hip hop,Hip Hop/Rap
Oliver Francis,0WvTK38rXqPCD5pZMDuX20,48,https://i.scdn.co/image/ab6761610000e5eb8dfcb2647c1e48078459adb4,emo rap,Hip Hop/Rap
Osaki,5mBv1P6ffkM2YlJvsBJlze,48,https://i.scdn.co/image/ab6761610000e5ebf9b5e77a181bd59e3a46573f,lo-fi,Ambient & Experimental Electronic
Our Promise,4ISeDymLgZtEyx5Dy4BaqD,48,https://i.scdn.co/image/ab6761610000e5eb9d3a7fc5302de7f11c470c62,metalcore,Metal
Oxia,2zgFYHwSEYOc1KnldGsBXK,48,https://i.scdn.co/image/ab6761610000e5eb791571a6bacca97c2b223963,techno,Techno & Trance
Paolo Fresu,2qW0CNnmvdEQwiabdareHi,48,https://i.scdn.co/image/ab6761610000e5eb061b20f7d310389d849488fb,jazz,Jazz
Pardison Fontaine,7Gkyjs2OYQpJdOvvmwIz2Z,48,https://i.scdn.co/image/ab6761610000e5eb1c00cf83a83e6c6d2710910f,Hip Hop,Hip Hop/Rap
Parquet Courts,23NIwARd4vPbxt3wwNnJ6k,48,https://i.scdn.co/image/ab6761610000e5eba968b1bb3c46e65911d8bb8c,post-punk,Punk/Hardcore
Party Animals,0vMVgeMxck5F8aUExad9GW,48,https://i.scdn.co/image/ab6761610000e5eb4f4905e3b6fdf395ddb28a0d,happy hardcore,Garage & Breaks
Pete Rock & C.L. Smooth,3fJ60AcIgLzQkVitEvA7uq,48,https://i.scdn.co/image/f206b28b49faedc145f993eec554cb03055f7fd8,east coast hip hop,Hip Hop/Rap
Pete Rodriguez,76KY8JsK3XMQkjDiRZVprS,48,https://i.scdn.co/image/ab6761610000e5ebb7f09acf72108b3f81822a99,cha cha cha,Latin
Peter Breiner,50MREZ0LJcSvrtKuyTV8Su,48,https://i.scdn.co/image/ab6761610000e5ebdb1022110da349ae85bd40be,Pop,Pop
Phil Oakey,6ne5YmZH7oCXcZUBsY66sn,48,https://i.scdn.co/image/a2e7b496f8a0ce569609225a474be11cd26ab96a,new wave,Alternative/Indie
Piano Fantasia,3fwPbUnAOAhzd60TyDfE8t,48,https://i.scdn.co/image/ab6761610000e5eb43e4dc6e373b8fa8e13600ff,italo disco,Funk/Disco
Pinchas Zukerman,57J4DccKLul7z7kqfRPiER,48,https://i.scdn.co/image/0b2f898dbe516ea3458baa78f1937a534561bc12,chamber music,Classical/Orchestral
Pixie Lott,3EBRANWwnViQuBrImN61Z1,48,https://i.scdn.co/image/ab6761610000e5eb4e491d0eb96856a5bd135f3c,Electronic,Ambient & Experimental Electronic
Pond,4skJp5OKvcc9eKokiuhi2s,48,https://i.scdn.co/image/ab6761610000e5ebfeacc4fe5eb5046f077a998e,neo-psychedelic,Rock
Pretty Pink,78GHS9zWXcj8tBke222g5N,48,https://i.scdn.co/image/ab6761610000e5eb3ddf57615e1b58e17da064b6,melodic techno,Techno & Trance
Prince Kaybee,4H7q5OwAgX1uQuhwb7bg2C,48,https://i.scdn.co/image/ab6761610000e5ebfbfc8a74b0ce3800d98f8769,gqom,Bass Music
Public Service Broadcasting,6VsiDFMZJlJ053P1uO4A6h,48,https://i.scdn.co/image/ab6761610000e5eb9440e2cf9666848156cda1f9,Rock,Rock
RJD2,1O3ZOjqFLEnbpZexcRjocn,48,https://i.scdn.co/image/ab6772690000c46c2e0662f18cc4b8676f3ecedd,trip hop,Alternative/Indie
Rain ZPE,5btXRFPLxDHay7eed3kHLd,48,https://i.scdn.co/image/ab67616d0000b273a6cdc2b77ecc17e2479ae2ae,,
Rainbow Songs,40TPC7EFk2MCuSBxvRfCOF,48,https://i.scdn.co/image/ab6761610000e5eb5534cd5a77e934d57222cdd8,children's music,Novelty/Spoken Word
Re-Logic,2B6z1EXe45dL53LoC9LDuP,48,https://i.scdn.co/image/ab6761610000e5eb0848ae3c3c738d4e78e579b9,soundtrack,Soundtrack/Instrumental
Reamonn,4VH2QabEORUUhN1F1cYQ6N,48,https://i.scdn.co/image/ab6761610000e5eb0a91500c3330dbc545dbbae5,Rock,Rock
Rebounder,2g2HWripkxzRZDZJ4KTBSB,48,https://i.scdn.co/image/ab6761610000e5eb672e19bdcf1c98079fe6c0fe,,
Richard Hawley,1ZsnHGOLYFg8CAHQQBc1ut,48,https://i.scdn.co/image/ab6761610000e5eb145821caf17f98dfd9592b97,singer-songwriter,Folk/Acoustic
Richard White,0jWqALm6pl5CHj5N0eO68G,48,https://i.scdn.co/image/ab67616d0000b273d0c7dc63c51d6b24862592e9,Pop,Pop
Rick and Morty,2M0kKcVuBsLFH5d12pW215,48,https://i.scdn.co/image/ab6761610000e5ebd624c3bdcf79aeac5190479d,Hip Hop,Hip Hop/Rap
Ripe,19lQ2rJLlP71FOKESiMNJT,48,https://i.scdn.co/image/ab6761610000e5ebcb66abc4307e5e1a89253f70,Rock,Rock
Robert Cristian,26ebqYqothrkkGHWEvJy4D,48,https://i.scdn.co/image/ab6761610000e5eb84638e948ebaac7290c9d436,deep house,Electronic Dance Music (EDM)
Robert Johnson,0f8MDDzIc6M4uH1xH0o0gy,48,https://i.scdn.co/image/b8acc51743ff21f1d32e3f99922ca8283d3af0ce,blues,Blues
Robin Trower,0MAvx5yzdhylg2ztJC3MD3,48,https://i.scdn.co/image/ab6761610000e5eb4fb58ba0a03cbd768d015463,blues rock,Blues
Robot Koch,47V6nyjOrUR98qv6gkYssI,48,https://i.scdn.co/image/ab6761610000e5eb41e6b0985ff5c097b9cd61fb,Electronic,Ambient & Experimental Electronic
Roe Kapara,2he5ORo9A5pwwRKEa1u0jw,48,https://i.scdn.co/image/ab6761610000e5ebb67508727224121f9f4f3591,Rock,Rock
Romare,6d1HqiWNEKV9zFqQM9WeYo,48,https://i.scdn.co/image/ab6761610000e5eb8aaaa11475b9ada1556ab5ab,Electronic,Ambient & Experimental Electronic
Rory Webley,2vlC4o7h61xlMUop6QCuvK,48,https://i.scdn.co/image/ab6761610000e5eb7ff2acf3a90807b5545839d8,,
Ross from Friends,1Ma3pJzPIrAyYPNRkp3SUF,48,https://i.scdn.co/image/ab6761610000e5eb837ddd3bcfc37cc7ad7d1174,lo-fi house,Electronic Dance Music (EDM)
RŮDE,4CWpoyuE7e9NvBkUSTmJfq,48,https://i.scdn.co/image/ab6761610000e5eb86e7308e0c9e40d5acb9ecbc,lo-fi,Ambient & Experimental Electronic
S.P.Y,6aJAd8zM1s3Slw64KfsmaF,48,https://i.scdn.co/image/ab6761610000e5eba5426178c5680e01638399fe,drum and bass,Bass Music
SNBRN,2zJ8chFLjiBHRNchfevMRI,48,https://i.scdn.co/image/ab6761610000e5eb7b966479fe8cddf57a587b20,Electronic,Ambient & Experimental Electronic
SOHN,6XZYAWJLL8UIbxAqjKj3cg,48,https://i.scdn.co/image/ab6761610000e5eb374b33494310187cd970d6cf,Electronic,Ambient & Experimental Electronic
STRLGHT,4Tpbh6x3um360ffs5DUpgx,48,https://i.scdn.co/image/ab6761610000e5eb9de99f8b6db029c8d8af124f,phonk,Hip Hop/Rap
Sam Wilkes,6Xo1vXFRCEJPgVqCyHlTPW,48,https://i.scdn.co/image/ab6761610000e5eb8731b1d131669180c257f41e,nu jazz,Jazz
San Cisco,0Ou0138wEd8XWebhc4j7O0,48,https://i.scdn.co/image/ab6761610000e5ebd39f7e1d4b76bb7d40e56c93,Rock,Rock
Sarah and the Sundays,1vnh2cDW2CgA5M1ya95mZG,48,https://i.scdn.co/image/ab6761610000e5eb9e433e754a6aa36520443ab3,Rock,Rock
Sean Koch,4sOLJi96MhdlMv5Iz9YZT9,48,https://i.scdn.co/image/ab6761610000e5eb32ab743eb327f66eb772fc91,Pop,Pop
Seattle Symphony Orchestra,5KeUHRKEYWc5cFO5V032sb,48,https://i.scdn.co/image/ab6761610000e5eb8e797d57fac1a04762fd11af,orchestra,Classical/Orchestral
Seb Wildblood,51Rlwvwkj8L3zakIRr6dUV,48,https://i.scdn.co/image/ab6761610000e5eb9d7775a018e4301b367d02f0,jazz house,Electronic Dance Music (EDM)
Selecta J-Man,25UCJWhCAOcXmm7i4hLyNP,48,https://i.scdn.co/image/ab6761610000e5eb85662a69e2a3c9f61a914709,drum and bass,Bass Music
Seon,4sADZZMvbgQIsCCkmqUYF8,48,https://i.scdn.co/image/ab6761610000e5eb52766e88f187375435fa79e5,Reggae,Reggae/Caribbean
Serum,1OeYjH80o59axC1PYRV97m,48,https://i.scdn.co/image/ab6761610000e5eb742e664defccc808eb295477,drum and bass,Bass Music
ShadowStep,36v2TgVqNVxF5tUhvVjfnv,48,https://i.scdn.co/image/ab6761610000e5eb6883e90996412c9f75dfa6c8,,
Showyou,7KbVIv3ToW5rD8qJNnypKO,48,https://i.scdn.co/image/ab6761610000e5ebb52bb75649752a1a705cc072,lo-fi beats,Hip Hop/Rap
Silver Jews,4ePunOqQbOYoQwd1298g3Z,48,https://i.scdn.co/image/ab6772690000c46c46be908bc73d54635d384449,alt country,Country/Americana
Simon Chylinski,2PNSIXAY9qm1ZmLedJ53xo,48,https://i.scdn.co/image/ab6761610000e5ebb21e98b7263dd417a84f1afc,soundtrack,Soundtrack/Instrumental
