weekdate,position,artist_name,track_name,weighting
2019-02-22,14,cadet & deno driz,advice,37
2019-02-22,15,jax jones/years & years,play,36
2019-02-22,16,d-block europe,kitchen kings,35
2019-02-22,17,mark ronson ft miley cyrus,othing breaks like a heart,34
2019-02-22,18,freya ridings,lost without you,33
2019-02-22,19,tom walker,just you and i,32
2019-02-22,20,khalid,talk,31
2019-02-22,21,lady gaga & bradley cooper,shallow,30
2019-02-22,22,lauv & troye sivan,i'm so tired,29
2019-02-22,23,blueface,thotiana,28
2019-02-22,24,westlife,hello my love,27
2019-02-22,25,pinkfong,baby shark,26
2019-02-22,26,little mix ft ty dolla sign,think about us,25
2019-02-22,27,george ezra,shotgun,24
2019-02-22,28,j cole,middle child,23
2019-02-22,29,post malone ft swae lee,sunflower,22
2019-02-22,30,lewis capaldi,grace,21
2019-02-22,31,a boogie wit da hoodie/6ix9ine,swervin,20
2019-02-22,32,dua lipa,swan song,19
2019-02-22,33,russ,gun lean,18
2019-02-22,34,aj tracey,psych out,17
2019-02-22,35,chris brown,undecided,16
2019-02-22,36,marshmello ft bastille,happier,15
2019-02-22,37,zedd ft katy perry,365,14
2019-02-22,38,camelphat/cristoph/jem cooke,breathe,13
2019-02-22,39,halsey,without me,12
2019-02-22,40,21 savage,a lot,11
2019-02-22,41,jess glynne,thursday,10
2019-02-22,42,panic at the disco,high hopes,9
2019-02-22,43,kehlani ft ty dolla sign,ights like this,8
2019-02-22,44,anne-marie,2002,7
2019-02-22,45,gesaffelstein ft weeknd,lost in the fire,6
2019-02-22,46,juice wrld,robbery,5
2019-02-22,47,ynw melly,murder on my mind,4
2019-02-22,48,chainsmokers ft 5 seconds of,who do you love,3
2019-02-22,49,tom walker,leave a light on,2
2019-02-22,50,calvin harris & sam smith,promises,1
2019-03-01,1,lewis capaldi,someone you loved,50
2019-03-01,2,calvin harris & rag'n'bone man,giant,49
2019-03-01,3,ariana grande,break up with your girlfriend i'm bored,48
2019-03-01,4,ariana grande,7 rings,47
2019-03-01,5,mabel,don't call me up,46
2019-03-01,6,sam smith & normani,dancing with a stranger,45
2019-03-01,7,nsg ft tion wayne,options,44
2019-03-01,8,pink,walk me home,43
2019-03-01,9,billie eilish,bury a friend,42
2019-03-01,10,tom walker,just you and i,41
2019-03-01,11,lady gaga & bradley cooper,shallow,40
2019-03-01,12,ava max,sweet but psycho,39
2019-03-01,13,khalid,talk,38
2019-03-01,14,post malone,wow.,37
2019-03-01,15,blueface,thotiana,36
2019-03-01,16,meek mill ft drake,going bad,35
2019-03-01,17,lauv & troye sivan,i'm so tired,34
2019-03-01,18,cadet & deno driz,advice,33
2019-03-01,19,d-block europe,kitchen kings,32
2019-03-01,20,cardi b & bruno mars,please me,31
2019-03-01,21,j cole,middle child,30
2019-03-01,22,jax jones/years & years,play,29
2019-03-01,23,little mix ft ty dolla sign,think about us,28
2019-03-01,24,lewis capaldi,grace,27
2019-03-01,25,freya ridings,lost without you,26
2019-03-01,26,george ezra,shotgun,25
2019-03-01,27,mark ronson ft miley cyrus,othing breaks like a heart,24
2019-03-01,28,a boogie wit da hoodie/6ix9ine,swervin,23
2019-03-01,29,post malone ft swae lee,sunflower,22
2019-03-01,30,ariana grande,rethank u next,21
2019-03-01,31,ynw melly,murder on my mind,20
2019-03-01,32,westlife,hello my love,19
2019-03-01,33,kehlani ft ty dolla sign,ights like this,18
2019-03-01,34,pinkfong,baby shark,17
2019-03-01,35,jess glynne,thursday,16
2019-03-01,36,camelphat/cristoph/jem cooke,breathe,15
2019-03-01,37,calvin harris & sam smith,promises,14
2019-03-01,38,chris brown,undecided,13
2019-03-01,39,panic at the disco,high hopes,12
2019-03-01,40,dave,black,11
2019-03-01,41,aj tracey,psych out,10
2019-03-01,42,giggs,187,9
2019-03-01,43,anne-marie,2002,8
2019-03-01,44,marshmello ft bastille,happier,7
2019-03-01,45,dua lipa,swan song,6
2019-03-01,46,21 savage,a lot,5
2019-03-01,47,halsey,without me,4
2019-03-01,48,chainsmokers ft 5 seconds of,who do you love,3
2019-03-01,49,juice wrld,robbery,2
2019-03-01,50,tom walker,leave a light on,1
2019-03-08,1,lewis capaldi,someone you loved,50
2019-03-08,2,calvin harris & rag'n'bone man,giant,49
2019-03-08,3,mabel,don't call me up,48
2019-03-08,4,ariana grande,break up with your girlfriend i'm bored,47
2019-03-08,5,ariana grande,7 rings,46
2019-03-08,6,jonas brothers,sucker,45
2019-03-08,7,sam smith & normani,dancing with a stranger,44
2019-03-08,8,tom walker,just you and i,43
2019-03-08,9,pink,walk me home,42
2019-03-08,10,nsg ft tion wayne,options,41
2019-03-08,11,billie eilish,bury a friend,40
2019-03-08,12,lady gaga & bradley cooper,shallow,39
2019-03-08,13,cardi b & bruno mars,please me,38
2019-03-08,14,lauv & troye sivan,i'm so tired,37
2019-03-08,15,khalid,talk,36
2019-03-08,16,ava max,sweet but psycho,35
2019-03-08,17,blueface,thotiana,34
2019-03-08,18,roddy ricch/chip/yxng bane,how it is,33
2019-03-08,19,post malone,wow.,32
2019-03-08,20,ynw melly,murder on my mind,31
2019-03-08,21,lewis capaldi,grace,30
2019-03-08,22,little mix ft ty dolla sign,think about us,29
2019-03-08,23,meek mill ft drake,going bad,28
2019-03-08,24,cadet & deno driz,advice,27
2019-03-08,25,j cole,middle child,26
2019-03-08,26,d-block europe,kitchen kings,25
2019-03-08,27,mark ronson ft miley cyrus,othing breaks like a heart,24
2019-03-08,28,a boogie wit da hoodie/6ix9ine,swervin,23
2019-03-08,29,kehlani ft ty dolla sign,ights like this,22
2019-03-08,30,post malone ft swae lee,sunflower,21
2019-03-08,31,george ezra,shotgun,20
2019-03-08,32,swarmz ft tion wayne,bally,19
2019-03-08,33,pinkfong,baby shark,18
2019-03-08,34,sigrid,don't feel like crying,17
2019-03-08,35,westlife,hello my love,16
2019-03-08,36,ariana grande,thank u next,15
2019-03-08,37,tom walker,leave a light on,14
2019-03-08,38,panic at the disco,high hopes,13
2019-03-08,39,jess glynne,thursday,12
2019-03-08,40,camelphat/cristoph/jem cooke,breathe,11
2019-03-08,41,summer walker ft drake,girls need love,10
2019-03-08,42,juice wrld,robbery,9
2019-03-08,43,bennyblanco/gomez/balvin/tainy,i can't get enough,8
2019-03-08,44,chris brown,undecided,7
2019-03-08,45,calvin harris & sam smith,promises,6
2019-03-08,46,anne-marie,2002,5
2019-03-08,47,aj tracey,psych out,4
2019-03-08,48,21 savage,a lot,3
2019-03-08,49,marshmello ft bastille,happier,2
2019-03-08,50,halsey,without me,1
2019-03-15,1,lewis capaldi,someone you loved,50
2019-03-15,2,calvin harris & rag'n'bone man,giant,49
2019-03-15,3,mabel,don't call me up,48
2019-03-15,4,ariana grande,break up with your girlfriend i'm bored,47
2019-03-15,5,sam smith & normani,dancing with a stranger,46
2019-03-15,6,ariana grande,7 rings,45
2019-03-15,7,jonas brothers,sucker,44
2019-03-15,8,dave ft j hus,disaster,43
2019-03-15,9,dave,streatham,42
2019-03-15,10,tom walker,just you and i,41
2019-03-15,11,dave ft burna boy,location,40
2019-03-15,12,pink,walk me home,39
2019-03-15,13,lauv & troye sivan,i'm so tired,38
2019-03-15,14,nsg ft tion wayne,options,37
2019-03-15,15,billie eilish,bury a friend,36
2019-03-15,16,cardi b & bruno mars,please me,35
2019-03-15,17,khalid,talk,34
2019-03-15,18,blueface,thotiana,33
2019-03-15,19,ava max,sweet but psycho,32
2019-03-15,20,sigrid,don't feel like crying,31
2019-03-15,21,ynw melly,murder on my mind,30
2019-03-15,22,post malone,wow.,29
2019-03-15,23,lady gaga & bradley cooper,shallow,28
2019-03-15,24,lewis capaldi,grace,27
2019-03-15,25,kehlani ft ty dolla sign,ights like this,26
2019-03-15,26,billie eilish,wish you were gay,25
2019-03-15,27,roddy ricch/chip/yxng bane,how it is,24
2019-03-15,28,j cole,middle child,23
2019-03-15,29,little mix ft ty dolla sign,think about us,22
2019-03-15,30,a boogie wit da hoodie/6ix9ine,swervin,21
2019-03-15,31,george ezra,shotgun,20
2019-03-15,32,post malone ft swae lee,sunflower,19
2019-03-15,33,wiley/stefflon don/sean paul,reboasty,18
2019-03-15,34,pinkfong,baby shark,17
2019-03-15,35,mark ronson ft miley cyrus,othing breaks like a heart,16
2019-03-15,36,d-block europe,kitchen kings,15
2019-03-15,37,panic at the disco,high hopes,14
2019-03-15,38,westlife,hello my love,13
2019-03-15,39,juice wrld,robbery,12
2019-03-15,40,swarmz ft tion wayne,bally,11
2019-03-15,41,juice wrld,fast,10
2019-03-15,42,marshmello ft chvrches,here with me,9
2019-03-15,43,ariana grande,thank u next,8
2019-03-15,44,anne-marie,2002,7
2019-03-15,45,tom walker,leave a light on,6
2019-03-15,46,jess glynne,thursday,5
2019-03-15,47,camelphat/cristoph/jem cooke,breathe,4
2019-03-15,48,giggs,baby,3
2019-03-15,49,calvin harris & sam smith,promises,2
2019-03-15,50,ava max,so am i,1
2019-03-22,1,lewis capaldi,someone you loved,50
2019-03-22,2,calvin harris & rag'n'bone man,giant,49
2019-03-22,3,mabel,don't call me up,48
2019-03-22,4,tom walker,just you and i,47
2019-03-22,5,jonas brothers,sucker,46
2019-03-22,6,ariana grande,break up with your girlfriend i'm bored,45
2019-03-22,7,ariana grande,7 rings,44
2019-03-22,8,dave ft burna boy,location,43
2019-03-22,9,lauv & troye sivan,i'm so tired,42
2019-03-22,10,dave ft j hus,disaster,41
2019-03-22,11,nsg ft tion wayne,options,40
2019-03-22,12,pink,walk me home,39
2019-03-22,13,dave,streatham,38
2019-03-22,14,khalid,talk,37
2019-03-22,15,sigrid,don't feel like crying,36
2019-03-22,16,sam smith & normani,dancing with a stranger,35
2019-03-22,17,cardi b & bruno mars,please me,34
2019-03-22,18,post malone,wow.,33
2019-03-22,19,billie eilish,bury a friend,32
2019-03-22,20,blueface,thotiana,31
2019-03-22,21,ava max,sweet but psycho,30
2019-03-22,22,wiley/stefflon don/sean paul,boasty,29
2019-03-22,23,marshmello ft chvrches,here with me,28
2019-03-22,24,ynw melly,murder on my mind,27
2019-03-22,25,lady gaga & bradley cooper,shallow,26
2019-03-22,26,lewis capaldi,grace,25
2019-03-22,27,a boogie wit da hoodie/6ix9ine,swervin,24
2019-03-22,28,kehlani ft ty dolla sign,ights like this,23
2019-03-22,29,george ezra,shotgun,22
2019-03-22,30,ava max,so am i,21
2019-03-22,31,little mix ft ty dolla sign,think about us,20
2019-03-22,32,j cole,middle child,19
2019-03-22,33,d-block europe,kitchen kings,18
2019-03-22,34,roddy ricch/chip/yxng bane,how it is,17
2019-03-22,35,post malone ft swae lee,sunflower,16
2019-03-22,36,mark ronson ft miley cyrus,othing breaks like a heart,15
2019-03-22,37,panic at the disco,high hopes,14
2019-03-22,38,lizzo,juice,13
2019-03-22,39,billie eilish,wish you were gay,12
2019-03-22,40,swarmz ft tion wayne,bally,11
2019-03-22,41,george ezra,pretty shining people,10
2019-03-22,42,bennyblanco/gomez/balvin/tainy,i can't get enough,9
2019-03-22,43,chainsmokers ft 5 seconds of,who do you love,8
2019-03-22,44,octavian ft michael phantom,bet,7
2019-03-22,45,alec benjamin,let me down slowly,6
2019-03-22,46,tom walker,leave a light on,5
2019-03-22,47,camelphat/cristoph/jem cooke,breathe,4
2019-03-22,48,jess glynne,thursday,3
2019-03-22,49,marshmello ft bastille,happier,2
2019-03-22,50,juice wrld,robbery,1
2019-03-29,1,lewis capaldi,someone you loved,50
2019-03-29,2,calvin harris & rag'n'bone man,giant,49
2019-03-29,3,tom walker,just you and i,48
2019-03-29,4,jonas brothers,sucker,47
2019-03-29,5,ariana grande,break up with your girlfriend i'm bored,46
2019-03-29,6,dave ft burna boy,location,45
2019-03-29,7,steel banglez/tracey/mostack,fashion week,44
2019-03-29,8,lauv & troye sivan,i'm so tired,43
2019-03-29,9,pink,walk me home,42
2019-03-29,10,nsg ft tion wayne,options,41
2019-03-29,11,wiley/stefflon don/sean paul,boasty,40
2019-03-29,12,khalid,talk,39
2019-03-29,13,sigrid,don't feel like crying,38
2019-03-29,14,marshmello ft chvrches,here with me,37
2019-03-29,15,dave ft j hus,disaster,36
2019-03-29,16,mabel,don't call me up,35
2019-03-29,17,post malone,wow.,34
2019-03-29,18,ava max,so am i,33
2019-03-29,19,russ & tion wayne,keisha & becky,32
2019-03-29,20,billie eilish,bury a friend,31
2019-03-29,21,sam smith & normani,dancing with a stranger,30
2019-03-29,22,dave,streatham,29
2019-03-29,23,ava max,sweet but psycho,28
2019-03-29,24,blueface,thotiana,27
2019-03-29,25,cardi b & bruno mars,please me,26
2019-03-29,26,lewis capaldi,grace,25
2019-03-29,27,ynw melly,murder on my mind,24
2019-03-29,28,lady gaga & bradley cooper,shallow,23
2019-03-29,29,ariana grande,7 rings,22
2019-03-29,30,a boogie wit da hoodie/6ix9ine,swervin,21
2019-03-29,31,george ezra,shotgun,20
2019-03-29,32,meduza ft goodboys,piece of your heart,19
2019-03-29,33,kehlani ft ty dolla sign,ights like this,18
2019-03-29,34,d-block europe,kitchen kings,17
2019-03-29,35,little mix ft ty dolla sign,think about us,16
2019-03-29,36,j cole,middle child,15
2019-03-29,37,post malone ft swae lee,sunflower,14
2019-03-29,38,george ezra,pretty shining people,13
2019-03-29,39,panic at the disco,high hopes,12
2019-03-29,40,roddy ricch/chip/yxng bane,how it is,11
2019-03-29,41,chainsmokers ft 5 seconds of,who do you love,10
2019-03-29,42,billie eilish,wish you were gay,9
2019-03-29,43,mark ronson ft miley cyrus,othing breaks like a heart,8
2019-03-29,44,alec benjamin,let me down slowly,7
2019-03-29,45,swarmz ft tion wayne,bally,6
2019-03-29,46,lizzo,juice,5
2019-03-29,47,marshmello ft bastille,happier,4
2019-03-29,48,bennyblanco/gomez/balvin/tainy,i can't get enough,3
2019-03-29,49,octavian ft michael phantom,bet,2
2019-03-29,50,bebe rexha,last hurrah,1
2019-04-05,1,lewis capaldi,someone you loved,50
2019-04-05,2,billie eilish,bad guy,49
2019-04-05,3,calvin harris & rag'n'bone man,giant,48
2019-04-05,4,tom walker,just you and i,47
2019-04-05,5,jonas brothers,sucker,46
2019-04-05,6,billie eilish,bury a friend,45
2019-04-05,7,dave ft burna boy,location,44
2019-04-05,8,steel banglez/tracey/mostack,fashion week,43
2019-04-05,9,ariana grande,break up with your girlfriend i'm bored,42
2019-04-05,10,meduza ft goodboys,piece of your heart,41
2019-04-05,11,wiley/stefflon don/sean paul,boasty,40
2019-04-05,12,lauv & troye sivan,i'm so tired,39
2019-04-05,13,billie eilish,wish you were gay,38
2019-04-05,14,pink,walk me home,37
2019-04-05,15,marshmello ft chvrches,here with me,36
2019-04-05,16,khalid,talk,35
2019-04-05,17,nsg ft tion wayne,options,34
2019-04-05,18,sigrid,don't feel like crying,33
2019-04-05,19,jay1,your mrs,32
2019-04-05,20,ava max,so am i,31
2019-04-05,21,mabel,don't call me up,30
2019-04-05,22,post malone,wow.,29
2019-04-05,23,dave ft j hus,disaster,28
2019-04-05,24,ava max,sweet but psycho,27
2019-04-05,25,russ & tion wayne,keisha & becky,26
2019-04-05,26,westlife,better man,25
2019-04-05,27,sam smith & normani,dancing with a stranger,24
2019-04-05,28,blueface,thotiana,23
2019-04-05,29,lewis capaldi,grace,22
2019-04-05,30,ynw melly,murder on my mind,21
2019-04-05,31,lady gaga & bradley cooper,shallow,20
2019-04-05,32,cardi b & bruno mars,please me,19
2019-04-05,33,dave,streatham,18
2019-04-05,34,a boogie wit da hoodie/6ix9ine,swervin,17
2019-04-05,35,george ezra,shotgun,16
2019-04-05,36,george ezra,pretty shining people,15
2019-04-05,37,panic at the disco,high hopes,14
2019-04-05,38,ariana grande,7 rings,13
2019-04-05,39,lil nas x,old town road,12
2019-04-05,40,ariana grande & victoria monet,monopoly,11
2019-04-05,41,jax jones/martin solveig/beer,all day and night,10
2019-04-05,42,d-block europe,kitchen kings,9
2019-04-05,43,post malone ft swae lee,sunflower,8
2019-04-05,44,little mix ft ty dolla sign,think about us,7
2019-04-05,45,kehlani ft ty dolla sign,ights like this,6
2019-04-05,46,alec benjamin,let me down slowly,5
2019-04-05,47,chainsmokers ft 5 seconds of,who do you love,4
2019-04-05,48,mist,can't stop clocks,3
2019-04-05,49,roddy ricch/chip/yxng bane,how it is,2
2019-04-05,50,marshmello ft bastille,happier,1
2019-04-12,1,lewis capaldi,someone you loved,50
2019-04-12,2,lil nas x,old town road,49
2019-04-12,3,billie eilish,bad guy,48
2019-04-12,4,calvin harris & rag'n'bone man,giant,47
2019-04-12,5,meduza ft goodboys,piece of your heart,46
2019-04-12,6,tom walker,just you and i,45
2019-04-12,7,jonas brothers,sucker,44
2019-04-12,8,dave ft burna boy,location,43
2019-04-12,9,khalid,talk,42
2019-04-12,10,billie eilish,bury a friend,41
2019-04-12,11,marshmello ft chvrches,here with me,40
2019-04-12,12,steel banglez/tracey/mostack,fashion week,39
2019-04-12,13,wiley/stefflon don/sean paul,boasty,38
2019-04-12,14,lauv & troye sivan,i'm so tired,37
2019-04-12,15,ariana grande,break up with your girlfriend i'm bored,36
2019-04-12,16,ava max,so am i,35
2019-04-12,17,pink,walk me home,34
2019-04-12,18,jay1,your mrs,33
2019-04-12,19,nsg ft tion wayne,options,32
2019-04-12,20,sigrid,don't feel like crying,31
2019-04-12,21,billie eilish,wish you were gay,30
2019-04-12,22,mabel,don't call me up,29
2019-04-12,23,ariana grande & victoria monet,monopoly,28
2019-04-12,24,dave ft j hus,disaster,27
2019-04-12,25,jax jones/martin solveig/beer,all day and night,26
2019-04-12,26,post malone,wow.,25
2019-04-12,27,lewis capaldi,grace,24
2019-04-12,28,ava max,sweet but psycho,23
2019-04-12,29,a boogie wit da hoodie/6ix9ine,swervin,22
2019-04-12,30,russ & tion wayne,keisha & becky,21
2019-04-12,31,sam smith & normani,dancing with a stranger,20
2019-04-12,32,khalid,my bad,19
2019-04-12,33,blackpink,kill this love,18
2019-04-12,34,lady gaga & bradley cooper,shallow,17
2019-04-12,35,ynw melly,murder on my mind,16
2019-04-12,36,alec benjamin,let me down slowly,15
2019-04-12,37,george ezra,pretty shining people,14
2019-04-12,38,george ezra,shotgun,13
2019-04-12,39,jonas brothers,cool,12
2019-04-12,40,dave,streatham,11
2019-04-12,41,cardi b & bruno mars,please me,10
2019-04-12,42,post malone ft swae lee,sunflower,9
2019-04-12,43,panic at the disco,high hopes,8
2019-04-12,44,ariana grande,7 rings,7
2019-04-12,45,khalid & john mayer,outta my head,6
2019-04-12,46,chainsmokers ft 5 seconds of,who do you love,5
2019-04-12,47,d-block europe,kitchen kings,4
2019-04-12,48,little mix ft ty dolla sign,think about us,3
2019-04-12,49,ruti,racing cars,2
2019-04-12,50,bebe rexha,last hurrah,1
2019-04-19,1,lil nas x,old town road,50
2019-04-19,2,lewis capaldi,someone you loved,49
2019-04-19,3,billie eilish,bad guy,48
2019-04-19,4,meduza ft goodboys,piece of your heart,47
2019-04-19,5,tom walker,just you and i,46
2019-04-19,6,calvin harris & rag'n'bone man,giant,45
2019-04-19,7,russ & tion wayne,keisha & becky,44
2019-04-19,8,jonas brothers,sucker,43
2019-04-19,9,dave ft burna boy,location,42
2019-04-19,10,marshmello ft chvrches,here with me,41
2019-04-19,11,khalid,talk,40
2019-04-19,12,avicii ft aloe blacc,sos,39
2019-04-19,13,bts & halsey,boy with luv,38
2019-04-19,14,ava max,so am i,37
2019-04-19,15,billie eilish,bury a friend,36
2019-04-19,16,steel banglez/tracey/mostack,fashion week,35
2019-04-19,17,wiley/stefflon don/sean paul,boasty,34
2019-04-19,18,lauv & troye sivan,i'm so tired,33
