date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl,section
11-03-2022,Ardern’s Labour party slips to second in New Zealand polling for first time since pandemic began,Jacinda Ardern remains preferred prime minister but her party records worst polling since 2017 amid Covid surge and rising living costs,https://www.theguardian.com/world/2022/mar/11/ardern-labour-party-slips-to-second-new-zealand-polling,https://media.guim.co.uk/02e66800d256c884676874c860839cc3d504a0de/0_0_4008_2405/500.jpg,world
12-03-2022,"Russia has a history of using chemical weapons, US tells UN – as it happened ","Russian forces edging closer to capital, satellite images show; US tells the UN that Russia has a history of using chemical and biological weapons, after Russia warned about the potential for the ‘uncontrolled spread of bio agents’",https://www.theguardian.com/world/live/2022/mar/11/russia-ukraine-war-latest-news-we-are-dealing-with-a-terrorist-state-says-zelenskiy-biden-plans-fresh-russian-trade-crackdown-live,https://media.guim.co.uk/04290fdeecf10ca4f7fb977eb452075a7554eced/0_255_4000_2400/500.jpg,world
13-03-2022,Kyiv ‘ready to fight’ as Russian forces close in on Ukraine capital,Ukrainian president warns of ‘humanitarian catastrophe’ as hundreds of thousands of civilians remain under fire across country,https://www.theguardian.com/world/2022/mar/12/kyiv-ready-to-fight-as-russian-forces-close-in-ukraine-capital,https://media.guim.co.uk/d6f4f1a0f4399fc5f6ee796c0471b5ddec3d495f/0_6_6492_3895/500.jpg,world
14-03-2022,UK to donate more than 500 mobile generators to Ukraine,"Units will help provide power for key buildings such as hospitals, shelters and water treatment plants",https://www.theguardian.com/world/2022/mar/14/uk-to-donate-more-than-500-mobile-generators-to-ukraine,https://media.guim.co.uk/adc992cf2282b341dab5fa4d50f6e5f510ee2d6d/0_46_3000_1801/500.jpg,world
15-03-2022,"China has already decided to send economic aid to Russia in Ukraine conflict, US officials fear",Jake Sullivan’s Rome meeting with Chinese counterpart left US officials pessimistic about steering Beijing away from backing Moscow ,https://www.theguardian.com/world/2022/mar/15/china-has-already-decided-to-send-economic-aid-to-russia-in-ukraine-conflict-us-officials-fear,https://media.guim.co.uk/0203872de2bb1af1a8e600183fc6ff317cbe3b31/0_365_5414_3249/500.jpg,world
16-03-2022,‘Europe stands with you’: EU leaders vow support for Ukraine during Kyiv visit,"Leaders of Poland, the Czech Republic and Slovenia express ‘unequivocal support’ for Ukraine after making perilous journey by train to meet Zelenskiy",https://www.theguardian.com/world/2022/mar/15/polish-czech-and-slovenian-prime-ministers-travel-to-kyiv-ukraine,https://media.guim.co.uk/5fe258d9cdf8cce4fb306d88a0ae178e5f920004/0_77_1024_614/500.jpg,world
17-03-2022,Mariupol: Russia accused of bombing theatre and swimming pool sheltering civilians,Ukraine authorities say hundreds of people were hiding in theatre and that convoy of cars leaving besieged city was also shelled,https://www.theguardian.com/world/2022/mar/16/mariupol-ukraine-russia-seized-hospital,https://media.guim.co.uk/1b09b11d406c2b6baeec342c05c833e57095828c/0_267_958_575/500.jpg,world
18-03-2022,Ministers failed to allow parliament opportunity to scrutinise UK Covid laws,A cross-party committee of MPs said the Coronavirus Act was passed in an ‘unsatisfactory’ manner,https://www.theguardian.com/world/2022/mar/18/ministers-failed-to-allow-parliament-opportunity-to-scrutinise-uk-covid-laws,https://media.guim.co.uk/7ea72a634227843a715f46de16df31ec8d288f88/0_233_3500_2100/500.jpg,world
19-03-2022,Jewellery industry accused of silence over Russian diamonds,Insiders say current sanctions do nothing to halt flow of Russian gems to the west because majority are exported rough and get reclassified in India,https://www.theguardian.com/world/2022/mar/19/jewellery-industry-accused-of-silence-over-russian-diamonds,https://media.guim.co.uk/bad51a748ae7a1b113217bfcf302af0ccf6357e0/0_420_3500_2100/500.jpg,world
20-03-2022,5m people in England to be offered Covid booster jabs ,"Vaccine available to care home residents, people aged 75 and over, and immunosuppressed aged 12 and over",https://www.theguardian.com/world/2022/mar/20/5m-people-in-england-to-be-offered-covid-booster-jabs,https://media.guim.co.uk/23e6c9accbc7c60a4992ae3a10f28be2a27dd30b/0_116_3500_2101/500.jpg,world
21-03-2022,NHS rollout of second Covid booster jabs begins in England,"Offer of top-up dose to over-75s, care home residents and those who are immunocompromised follows JCVI advice last month",https://www.theguardian.com/world/2022/mar/21/nhs-rollout-second-covid-booster-jab-begins-in-england,https://media.guim.co.uk/ae857c402a306239adea34a086c410d4cd2c69b9/0_35_3960_2375/500.jpg,world
22-03-2022,‘Absolutely terrible’: two women dead after violent incident at Malmö school,"No reports of gunfire, police say, as man aged 18 arrested on suspicion of murder",https://www.theguardian.com/world/2022/mar/21/sweden-two-injured-after-suspected-serious-at-malmo-school,https://media.guim.co.uk/ab5420e2d82c238b1aa48eae23f7267a8f42c386/0_54_3500_2100/500.jpg,world
23-03-2022,‘A new beginning’: New Zealand to drop Covid vaccine passes and mandates ,"PM Jacinda Ardern, who oversaw some of the toughest restrictions in the world, says rules will relax after Omicron peak in early April",https://www.theguardian.com/world/2022/mar/23/a-new-beginning-new-zealand-to-drop-covid-vaccine-passes-and-mandates,https://media.guim.co.uk/2a141ba247bf2e4f32b2f7ab5db29fbf0a5c71a8/0_99_5472_3283/500.jpg,world
24-03-2022,Covid outbreaks in Samoa and Vanuatu chip away at Pacific islands’ virus-free status ,Case numbers in the two Pacific nations have exploded over past week following first cases of community transmissionRead all our coronavirus coverage,https://www.theguardian.com/world/2022/mar/24/covid-outbreaks-in-samoa-and-vanuatu-chip-away-at-pacific-islands-virus-free-status,https://media.guim.co.uk/342656f6282f0411fc2047a021691a4d5b4a2397/632_798_6088_3653/500.jpg,world
25-03-2022,‘More than just a game’: Moana Pasifika rugby provides story of hope for the islands | Thomas Airey,Players hope to inspire fans when the new Super Rugby team plays in front of a crowd for the first time on Friday,https://www.theguardian.com/world/2022/mar/25/more-than-just-a-game-moana-pasifika-rugby-provides-story-of-hope-for-the-islands,https://media.guim.co.uk/9886c82e7f31358627e20a00a11a72f1d5bee6dd/0_309_4722_2833/500.jpg,world
26-03-2022,Russia-Ukraine war: what we know on day 31 of the invasion,Ukraine’s president again calls on Russia to negotiate while Emmanuel Macron is trying assemble a coalition to evacuate civilians from Mariupol,https://www.theguardian.com/world/2022/mar/26/russia-ukraine-war-what-we-know-on-day-31-of-the-invasion,https://media.guim.co.uk/3a757e78e51f0892b8ee1b0f385ea111b99fd248/0_201_8640_5184/500.jpg,world
27-03-2022,North Korea may be preparing for nuclear test soon – report,"‘Shortcut’ tunnel at Punggye-ri nuclear testing centre could see it operational within a month, sources tell South Korean news agency",https://www.theguardian.com/world/2022/mar/27/north-korea-may-be-preparing-for-nuclear-test-soon-report,https://media.guim.co.uk/0ab8e478f6b5320c15deb0edd0dd5691718886bf/0_9_2500_1500/500.jpg,world
28-03-2022,The drone operators who halted Russian convoy headed for Kyiv,"Special IT force of 30 soldiers on quad bikes is vital part of Ukraine’s defence, but forced to crowdfund for supplies",https://www.theguardian.com/world/2022/mar/28/the-drone-operators-who-halted-the-russian-armoured-vehicles-heading-for-kyiv,https://media.guim.co.uk/6bd088a88eb2a15831827cb1cae0550a7653613d/1196_370_6260_3757/500.jpg,world
29-03-2022,Solomon Islands prime minister says foreign criticism of China security deal ‘very insulting’,Manasseh Sogavare says it is ‘utter nonsense’ that China’s presence is a threat to regional stability,https://www.theguardian.com/world/2022/mar/29/solomon-islands-prime-minister-says-foreign-criticism-of-china-security-deal-very-insulting,https://media.guim.co.uk/ff6fed1bc4019558f5d3c9db3e93f83cf15da58a/0_143_5000_3002/500.jpg,world
30-03-2022,Ukraine has offered neutrality in talks with Russia – what would that mean?,Ukraine says it may accept neutrality if the West provides binding security guarantees but legal hurdles remain,https://www.theguardian.com/world/2022/mar/30/ukraine-offer-neutrality-meaning-constitution-russia-what-does-neutral-status-country-mean-how-would-it-work,https://media.guim.co.uk/f6a6e01d99275c890999f47cfd8eb754cc1cb313/0_0_5724_3434/500.jpg,world
31-03-2022,Major jewellers to cease buying Russian-origin diamonds after increased scrutiny,"Several big name brands including Tiffany, Pandora and Chopard announce a pause on buying raw materials of Russian origin amid war in Ukraine",https://www.theguardian.com/world/2022/mar/31/major-jewellers-to-cease-buying-russian-origin-diamonds-after-increased-scrutiny,https://media.guim.co.uk/74dc3cad6549f050f1ecfee1eca768108d3f5846/61_0_3378_2029/500.jpg,world
01-04-2022,Cannabis sprouts in New Zealand parliament garden in protesters’ parting pot-shot,"Seedlings, apparently planted by anti-Covid mandate protesters, have been removed after speaker asked for ‘weed to be weeded’",https://www.theguardian.com/world/2022/apr/01/cannabis-sprouts-in-new-zealand-parliament-garden-in-protesters-parting-pot-shot,https://media.guim.co.uk/ff0aca3aa0478869c4e96a973337378812980fda/0_918_3024_1814/500.jpg,world
02-04-2022,Russia-Ukraine war: what we know on day 38 of the Russian invasion,"Volodymyr Zelenskiy says Russia is trying to recruit conscripts from Crimea, as Kyiv denies being behind oil depot attack",https://www.theguardian.com/world/2022/apr/02/russia-ukraine-war-what-we-know-on-day-38-of-the-russian-invasion,https://media.guim.co.uk/1088ab1197448b999f7cb6487d998586d6a0d239/0_282_5000_3002/500.jpg,world
03-04-2022,Russia-Ukraine war: what we know on day 39 of the Russian invasion,Russian retreat reveals evidence of execution of civilians and mass graves; Kremlin ‘accepts’ Ukraine’s position on all issues bar Crimea,https://www.theguardian.com/world/2022/apr/03/russia-ukraine-war-what-we-know-on-day-39-of-the-russian-invasion,https://media.guim.co.uk/91b11d903d0eb4b08148f1cc108e24027a872d74/0_12_3500_2100/500.jpg,world
04-04-2022,‘Massacre of innocents’: how the papers covered Russia’s atrocities in Bucha,Accusations of war crimes and calls for tougher sanctions feature on Monday’s front pages amid horror at civilian killings by Russian troops,https://www.theguardian.com/world/2022/apr/04/massacre-of-innocents-how-the-papers-covered-russias-atrocities-in-bucha,https://media.guim.co.uk/ce9c9c5c5cc2f1d07f37753348b5dd8a93ca9978/0_0_2472_1483/500.jpg,world
05-04-2022,New Zealand’s Covid strategy was one of the world’s most successful – what can we learn from it? | Michael Baker and Nick Wilson,This pandemic and future pandemic threats will remain challenging – New Zealand needs to build on its achievements,https://www.theguardian.com/world/commentisfree/2022/apr/05/new-zealands-covid-strategy-was-one-of-the-worlds-most-successful-what-can-it-learn-from-it,https://media.guim.co.uk/32a1ac04a93210530010780b17e83af655019808/0_169_5093_3057/500.jpg,world
06-04-2022,"Dr Ashley Bloomfield, who led New Zealand’s pandemic response, resigns",Softly-spoken public servant who became a household name says the role had been challenging and complex,https://www.theguardian.com/world/2022/apr/06/dr-ashley-bloomfield-who-led-new-zealands-pandemic-response-resigns,https://media.guim.co.uk/c7a80738882bce6baf3cf7f32d1943806ff4c0a0/0_0_5324_3195/500.jpg,world
07-04-2022,Court hears US hostage’s emotional letter to father as IS trial continues,"Peter Kassig, who was later killed, described paralysis and hope and offered words of comfort to his family",https://www.theguardian.com/world/2022/apr/06/islamic-state-trial-peter-kassig-el-shafee-elsheikh,https://media.guim.co.uk/7847aebec2940b3564874f1384abe045a70c177c/0_4_4500_2700/500.jpg,world
08-04-2022,Brand or church? Hillsong is facing a day of reckoning,Several years of scandals and a culture of secrecy has led to calls for an overhaul of the global Pentecostal megachurch,https://www.theguardian.com/world/2022/apr/08/brand-or-church-how-hillsong-is-facing-a-day-of-reckoning,https://media.guim.co.uk/5c9920d96252566e26c384bc7b767f9518a3618b/0_57_4508_2705/500.jpg,world
09-04-2022,Hillsong founder Brian Houston says megachurch ‘losing its soul’ after it makes his wife redundant,"Houston, who resigned as global senior pastor last month, attacks church he founded in online post",https://www.theguardian.com/world/2022/apr/09/hillsong-founder-brian-houston-says-megachurch-losing-its-soul-after-it-makes-his-wife-redundant,https://media.guim.co.uk/0950a199d22f28232c7f2f917b07bf7076f25053/0_200_6000_3600/500.jpg,world
10-04-2022,Ceramic cockerels surprise Boris Johnson and Volodymyr Zelenskiy on Kyiv walk,"‘I’m from London’ says British PM. ‘I know, I’m from Kharkiv,’ says bystander proffering traditional jugs that in the war have come to symbolise Ukrainian resilience",https://www.theguardian.com/world/2022/apr/10/ceramic-cockerels-surprise-boris-johnson-and-volodymyr-zelenskiy-on-kyiv-walk,https://media.guim.co.uk/50b6d5c02a1ff3fdb70ea2e79a8ec074f639e273/560_345_1849_1110/500.jpg,world
11-04-2022,New Caledonia leader calls for France to grant independence vote to counter China’s ‘omnipresence’ in Pacific,"Pro-independence parties boycotted last year’s referendum on a split from France, arguing Covid made campaigning too difficult",https://www.theguardian.com/world/2022/apr/11/new-caledonia-leader-calls-for-france-to-grant-independence-vote-to-counter-chinas-omnipresence-in-pacific,https://media.guim.co.uk/3df9ecda68614b18a26a5e88aa086ab4e0a5684e/0_43_1280_768/500.jpg,world
